unique_id,origin,method,MASE,RMSSE,sMAPE,MAPE,SPL,cover60,cover80,width60,width80,denom_ok
M13789,0,AutoETS,0.49843677761976596,0.4200059044740322,1.355319760870561,1.3592482650794673,0.27511829549642913,1.0,1.0,3.1432043558174114,4.786212968895382,True
M13789,0,AutoARIMA,0.5087427910524541,0.42427770256104635,1.3836468041110945,1.388501237044472,0.19220333067784312,0.6111111111111112,0.8888888888888888,1.402688672786324,2.1358988971197976,True
M13789,0,Combination,0.47618213959652406,0.443046223280739,1.2933210131958044,1.2859622731878997,0.2096979658687655,0.8333333333333334,1.0,1.9331360314473303,2.9441645983265037,True
M13789,0,TimesFM3,0.5022324379017504,0.4296488483944754,1.3668758432228503,1.3683088868180608,0.23116637420007713,0.9444444444444444,1.0,2.333808331645411,3.660904190847365,True
M13789,1,SeasonalNaive,3.0129485169650287,2.3201124019118256,8.522268233062595,8.150051731889812,1.204220891343246,0.0,0.1111111111111111,2.5806865352911945,3.9296571159950107,True
M13789,1,Theta,1.4834572131850408,1.1976565593501085,4.094154856675089,3.997898597851109,0.6169650302287515,0.05555555555555555,0.1111111111111111,1.2969298292681275,1.976541681562054,True
M13789,1,AutoETS,0.5426450942196265,0.5030937544666516,1.478275824296456,1.4615558256745749,0.28773463263716653,1.0,1.0,3.122400811922269,4.754535043975979,True
M13789,1,AutoARIMA,0.5801122779691893,0.5434790358326272,1.581916517057287,1.562358027287614,0.2298930974241384,0.7222222222222222,0.8333333333333334,1.453671614049581,2.2135315251781695,True
M13789,1,Combination,0.8632446203128601,0.7261666883810505,2.360886671743741,2.3258389257713263,0.3106384306403792,0.6666666666666666,0.8888888888888888,1.9576674184133256,2.9815360835720672,True
M13789,1,TimesFM3,0.7497401483063242,0.6448547546072244,2.046658572591921,2.0190863599469857,0.29458489633390295,0.8888888888888888,1.0,2.6302181768986923,4.152493413092434,True
M13789,2,SeasonalNaive,0.922312880868696,0.7736954572085926,2.681737941370297,2.678381716258489,0.34102885892157314,0.7222222222222222,0.9444444444444444,2.585753753002013,3.937373058192295,True
M13789,2,Theta,0.9668205537732856,0.9188610912587024,2.8176529560430223,2.754971604337003,0.40531832951857,0.3888888888888889,0.5,1.281719211666506,1.9533593813755483,True
M13789,2,AutoETS,0.5801196943272574,0.4625263935346842,1.6884297544220075,1.6871270749693998,0.27286089414817455,0.9444444444444444,1.0,2.9613704209082643,4.509331214186463,True
M13789,2,AutoARIMA,0.7091260194759044,0.6204979129480074,2.05725720275899,2.0383805601486986,0.25265481209885565,0.3888888888888889,0.8333333333333334,1.4087027037741304,2.1450565686710927,True
M13789,2,Combination,0.6811927771470899,0.623152326347274,1.974043743423199,1.9496566606679848,0.2572814512911448,0.7222222222222222,0.9444444444444444,1.883930778782967,2.8692490547443668,True
M13789,2,TimesFM3,0.5864552660372949,0.4701606428296332,1.70717551826037,1.7096417786686704,0.2670994022562922,1.0,1.0,2.848832803412329,4.522457010110392,True
M13795,0,SeasonalNaive,0.753890294154648,0.6493584661924816,5.974086910803718,6.1347236528942,0.31725465915365103,0.8333333333333334,0.9444444444444444,2.711737278158922,4.1292104043251205,True
M13795,0,Theta,0.3205667467329869,0.2994566840188379,2.6055243746513774,2.632979419409181,0.1682229078633672,1.0,1.0,1.8229528579458967,2.789336881599149,True
M13795,0,AutoETS,0.3190248316699457,0.31007631635617494,2.592299190612282,2.6318218661050654,0.21653705504021495,1.0,1.0,2.5993183234873407,3.958028070028928,True
M13795,0,AutoARIMA,0.3715635269081896,0.35969457854357395,3.00591860768561,3.0802239916730882,0.1776191542087475,0.9444444444444444,1.0,1.8166587993151853,2.766258544166174,True
M13795,0,Combination,0.3307031275546757,0.31853817872340684,2.684232930048005,2.7306190725694917,0.1851241980020175,1.0,1.0,2.079643326916141,3.171207831931417,True
M13795,0,TimesFM3,0.42787550206052266,0.4185527689724132,3.444632842238373,3.5567743479731138,0.210958636549748,0.9444444444444444,1.0,2.0814482736272995,3.4422522528453334,True
M13795,1,SeasonalNaive,1.116226059645611,1.072790460990593,8.854268707036152,8.20576235585719,0.4885120876255901,0.6666666666666666,0.7222222222222222,2.7368684141897672,4.167478030472712,True
M13795,1,Theta,1.0624780515958314,0.9053463912991513,8.350949353829257,7.885134917646483,0.4426133529974926,0.3888888888888889,0.5555555555555556,1.7634275542627131,2.706592022383394,True
M13795,1,AutoETS,1.112319023298006,0.9509099547250065,8.76143971744711,8.24612422246175,0.4451230333771732,0.4444444444444444,0.7222222222222222,2.4453736281800635,3.7236137546476655,True
M13795,1,AutoARIMA,0.9885101529850151,0.8786045934164384,7.734994788473562,7.306610874997899,0.40763140124297065,0.4444444444444444,0.6111111111111112,1.7567918496933763,2.6750980791592482,True
M13795,1,Combination,1.0544357426262843,0.910144115564947,8.280779764107345,7.812623338368713,0.429079132110644,0.4444444444444444,0.6666666666666666,1.9885310107120509,3.0351012853967694,True
M13795,1,TimesFM3,0.9129214151959252,0.8338021967060337,7.114013594897855,6.752874692252256,0.37159952461656154,0.3333333333333333,0.6666666666666666,1.359321915046053,2.3410314248176665,True
M13795,2,SeasonalNaive,2.411840514066709,1.8028723698388602,16.510535430178066,18.312064931179243,0.9439224604610787,0.2222222222222222,0.3333333333333333,2.804601155652128,4.270615876093854,True
M13795,2,Theta,1.11761688053459,0.8817101591615051,8.162442394622854,8.644316866716363,0.39570101496246,0.4444444444444444,0.6666666666666666,1.9053306907018472,2.9240087597521414,True
M13795,2,AutoETS,1.4466075391685973,1.0779656768301678,10.394409007735112,11.09629082238402,0.5083473563171426,0.5,0.8888888888888888,3.0058208344456796,4.577016646522985,True
M13795,2,AutoARIMA,1.3925798609808435,1.043009981641221,10.033934704832461,10.69406080050056,0.5174773175279247,0.2777777777777778,0.5,1.8802474373288212,2.863086090034126,True
M13795,2,Combination,1.3189347602280097,0.9982286828581854,9.536720744263167,10.144889496533645,0.46809564300257256,0.3888888888888889,0.7222222222222222,2.263799654158783,3.454703832103083,True
M13795,2,TimesFM3,1.96136167629689,1.4261007697818038,13.778026820500566,14.966849650945319,0.7295677214532192,0.16666666666666666,0.5555555555555556,3.0775046607059875,5.0283676066749505,True
M13810,0,SeasonalNaive,0.41082468040447795,0.36338556904173436,18.69733846483779,19.687031276948883,0.22704243129339,1.0,1.0,2.562469221993198,3.9019172902328307,True
M13810,0,Theta,0.30364114799139175,0.28089728494213373,14.533942109621488,13.427239345580984,0.19732604145509655,1.0,1.0,2.2092046395834273,3.336421250560913,True
M13810,0,AutoETS,0.22671647063623984,0.2145551538284473,10.679541626394252,10.241308483371208,0.1159286198298282,1.0,1.0,1.2571408198168283,1.9142706023548788,True
M13810,0,AutoARIMA,0.28226279107240876,0.26407685631385963,13.4422699771585,12.87399980572101,0.17107452302485565,1.0,1.0,1.9841638786706544,3.0213214966220616,True
M13810,0,Combination,0.2538807167584449,0.2433799681878061,11.95765915422146,11.264689328651555,0.15856471869372174,1.0,1.0,1.8168364460236366,2.7573377831792847,True
M13810,0,TimesFM3,0.24795054670228178,0.23805953674448888,11.658680014468782,10.978593230175731,0.10852423611027631,0.8333333333333334,1.0,1.0070764333710698,1.6212964337263918,True
M13810,1,SeasonalNaive,0.3812161385029813,0.3368953283422769,18.216912631818293,20.431671945269198,0.22091231187945956,1.0,1.0,2.542923915679882,3.872155305974731,True
M13810,1,Theta,0.40575501538158976,0.35605001761870425,19.84551101170715,22.648320045440354,0.19918948423530292,0.9444444444444444,1.0,2.1794412421809213,3.292798847427994,True
M13810,1,AutoETS,0.4371625251465367,0.3806591683982345,20.730358061505726,23.83391192385646,0.17467837724126234,0.8333333333333334,0.9444444444444444,1.4953243780323255,2.2769569269645924,True
M13810,1,AutoARIMA,0.47967896299552826,0.4156084920051518,23.01934584553471,27.361098848045824,0.2103098331144339,0.9444444444444444,1.0,2.0986790104538207,3.1956957169494635,True
M13810,1,Combination,0.43069357701602273,0.37522378336865825,20.9121924603288,24.196622115526253,0.18889149366036576,0.8888888888888888,1.0,1.924481543555689,2.921817163780683,True
M13810,1,TimesFM3,0.4092781826667625,0.3504327377528564,20.029879215986938,22.79809362880305,0.15412721575510574,0.4444444444444444,0.7222222222222222,0.8238652404966985,1.3398557068904504,True
M13810,2,SeasonalNaive,0.2836890898798029,0.2826147429691078,13.503918078069319,13.385236819331384,0.20421028967901617,1.0,1.0,2.4918167309724244,3.7943334902223302,True
M13810,2,Theta,0.3131798762049387,0.28834045914274,14.90197122852016,14.715827341848748,0.18790000900926326,1.0,1.0,2.136460136469843,3.234090933213621,True
M13810,2,AutoETS,0.2775577694089576,0.2749134301615311,13.22012558818072,14.1971186046186,0.19004683306071585,1.0,1.0,2.2808164398654474,3.473039608115105,True
M13810,2,AutoARIMA,0.27466309189070703,0.26466095824870695,13.092613499105887,13.564267066785165,0.1732178726648548,1.0,1.0,2.0590985446960457,3.1354258403904782,True
M13810,2,Combination,0.28842393851472425,0.2699558761538891,13.735701759516433,14.157019681973045,0.18104060308981748,1.0,1.0,2.158791707010445,3.280852127239735,True
M13810,2,TimesFM3,0.3118956967388308,0.29239636433961996,14.625209247243015,15.801174583516747,0.11860778937960499,0.7777777777777778,0.9444444444444444,0.9358185931380704,1.504318093798188,True
M13887,0,SeasonalNaive,1.6975495851574534,1.120628697714785,8.428809483768807,8.050944492029279,0.5723612169050752,0.3333333333333333,0.8888888888888888,3.0725730313567983,4.6786613995811015,True
M13887,0,Theta,1.190712360829699,0.7812602078510721,5.804395672724648,5.625445109466823,0.43384964654084013,0.2222222222222222,0.8888888888888888,2.1877722199831737,3.34283925043767,True
M13887,0,AutoETS,1.0896743667750461,0.7431814150280235,5.285394797895795,5.125076380668333,0.37117105744537704,0.7222222222222222,1.0,2.6277023386767544,4.001248912910958,True
M13887,0,AutoARIMA,0.7004975716611674,0.5011136914108925,3.362253801360224,3.2900777328447193,0.3015235320818874,0.8333333333333334,0.9444444444444444,2.7994807107991813,4.262818883984088,True
M13887,0,Combination,0.9934755080062909,0.6641498443055208,4.807197044348551,4.679436097133652,0.35035929835624513,0.7777777777777778,0.9444444444444444,2.538318423153036,3.8689690157775716,True
M13887,0,TimesFM3,0.8456967070583503,0.5679202315900682,4.10868077586545,4.013456337133436,0.2985793580456987,0.4444444444444444,0.8888888888888888,1.639731503432208,2.6765910836721236,True
M13887,1,SeasonalNaive,1.4189996437275811,0.9853777108627157,7.420642537330021,7.09336166159099,0.48754346624813305,0.7222222222222222,0.9444444444444444,3.0954792303742154,4.713541074713374,True
M13887,1,Theta,1.164109769983519,0.8363116604385886,5.994303182716621,5.765566580619605,0.4421866338709799,0.3888888888888889,0.7777777777777778,2.1826092532243226,3.3325489780164044,True
M13887,1,AutoETS,1.1077500663497388,0.8123165718698847,5.687888831749458,5.47276913232135,0.39379269975521386,0.5555555555555556,0.9444444444444444,2.3975370723038982,3.6507721833708757,True
